TheTime,NO,NO2,NOx,O3 (ppb),CO (ppm)
2021-01-09 05:26:04,94.49172,94.20404,93.69054,10.43003,0.6315145
2021-01-09 05:26:14,93.47786,94.20404,93.69054,9.951626,0.6225445000000001
2021-01-09 05:26:24,94.49172,95.2168,93.69054,10.31043,0.6105845
2021-01-09 05:26:34,94.49172,94.20404,93.69054,10.669234,0.6105845
2021-01-09 05:26:44,94.49172,95.2168,93.69054,10.669234,0.6135745
2021-01-09 05:26:54,94.49172,94.20404,93.69054,10.190828,0.6135745
2021-01-09 05:27:04,94.49172,95.2168,93.69054,10.071228,0.6105845
2021-01-09 05:27:14,94.49172,94.20404,93.69054,10.31043,0.6105845
2021-01-09 05:27:24,94.49172,95.2168,94.70438,10.190828,0.607594
2021-01-09 05:27:34,94.49172,94.20404,93.69054,10.071228,0.607594
2021-01-09 05:27:44,94.49172,94.20404,94.70438,9.592822,0.6105845
2021-01-09 05:27:54,94.49172,94.20404,93.69054,9.951626,0.6105845
2021-01-09 05:28:04,94.49172,95.2168,93.69054,9.951626,0.6105845
2021-01-09 05:28:14,94.49172,94.20404,93.69054,9.832024,0.6105845
2021-01-09 05:28:24,94.49172,93.1913,93.69054,9.951626,0.6255345
2021-01-09 05:28:34,94.49172,94.20404,94.70438,10.190828,0.6225445000000001
2021-01-09 05:28:44,94.49172,94.20404,94.70438,9.832024,0.6225445000000001
2021-01-09 05:28:54,94.49172,94.20404,94.70438,9.234017999999999,0.6195545
2021-01-09 05:29:04,94.49172,94.20404,93.69054,9.473222,0.6225445000000001
2021-01-09 05:29:14,94.49172,94.20404,93.69054,9.832024,0.6225445000000001
2021-01-09 05:29:24,94.49172,95.2168,94.70438,9.592822,0.6345045
2021-01-09 05:29:34,94.49172,95.2168,93.69054,9.473222,0.6434745
2021-01-09 05:29:44,94.49172,94.20404,94.70438,10.071228,0.6404845000000001
2021-01-09 05:29:54,94.49172,94.20404,93.69054,9.951626,0.6524445
2021-01-09 05:30:04,93.47786,95.2168,95.71822,10.31043,0.6584245
2021-01-09 05:30:14,94.49172,94.20404,93.69054,10.071228,0.673375
2021-01-09 05:30:24,94.49172,94.20404,93.69054,10.549632,0.682345
2021-01-09 05:30:34,93.47786,95.2168,93.69054,10.190828,0.691315
2021-01-09 05:30:44,93.47786,94.20404,93.69054,10.190828,0.703275
2021-01-09 05:30:54,94.49172,94.20404,93.69054,10.43003,0.7122455
2021-01-09 05:31:04,94.49172,95.2168,93.69054,10.669234,0.7331755
2021-01-09 05:31:14,94.49172,95.2168,93.69054,10.549632,0.7541055000000001
2021-01-09 05:31:24,94.49172,94.20404,94.70438,10.669234,0.7600855
2021-01-09 05:31:34,94.49172,94.20404,93.69054,10.788834,0.7600855
2021-01-09 05:31:44,94.49172,94.20404,93.69054,10.788834,0.7630760000000001
2021-01-09 05:31:54,95.50556,94.20404,93.69054,10.669234,0.7511155
2021-01-09 05:32:04,94.49172,94.20404,93.69054,10.190828,0.7541055000000001
2021-01-09 05:32:14,93.47786,94.20404,93.69054,10.071228,0.7391555
2021-01-09 05:32:24,94.49172,94.20404,94.70438,10.31043,0.7451355
2021-01-09 05:32:34,94.49172,94.20404,93.69054,10.43003,0.7212155
2021-01-09 05:32:44,93.47786,94.20404,93.69054,10.549632,0.709255
2021-01-09 05:32:54,94.49172,93.1913,93.69054,10.43003,0.7002849999999999
2021-01-09 05:33:04,94.49172,94.20404,93.69054,10.31043,0.682345
2021-01-09 05:33:14,94.49172,94.20404,92.6767,10.43003,0.673375
2021-01-09 05:33:24,94.49172,95.2168,94.70438,10.908436,0.6524445
2021-01-09 05:33:34,94.49172,95.2168,93.69054,10.788834,0.6404845000000001
2021-01-09 05:33:44,94.49172,94.20404,93.69054,11.147638,0.6315145
2021-01-09 05:33:54,94.49172,94.20404,93.69054,10.788834,0.6225445000000001
2021-01-09 05:34:04,94.49172,94.20404,93.69054,10.788834,0.6225445000000001
2021-01-09 05:34:14,94.49172,94.20404,93.69054,10.43003,0.607594
2021-01-09 05:34:24,94.49172,95.2168,93.69054,10.31043,0.6225445000000001
2021-01-09 05:34:34,94.49172,94.20404,93.69054,10.549632,0.6225445000000001
2021-01-09 05:34:44,94.49172,94.20404,93.69054,10.669234,0.6225445000000001
2021-01-09 05:34:54,94.49172,94.20404,93.69054,10.669234,0.6225445000000001
2021-01-09 05:35:04,93.47786,95.2168,94.70438,10.788834,0.6225445000000001
2021-01-09 05:35:14,93.47786,94.20404,93.69054,10.549632,0.6105845
2021-01-09 05:35:24,95.50556,94.20404,93.69054,10.788834,0.6105845
2021-01-09 05:35:34,93.47786,95.2168,93.69054,11.028036,0.6105845
2021-01-09 05:35:44,94.49172,95.2168,93.69054,10.669234,0.607594
2021-01-09 05:35:54,94.49172,95.2168,94.70438,10.31043,0.6105845
2021-01-09 05:36:04,93.47786,95.2168,93.69054,10.190828,0.6195545
2021-01-09 05:36:14,93.47786,94.20404,93.69054,10.31043,0.607594
2021-01-09 05:36:24,94.49172,94.20404,94.70438,10.43003,0.6255345
2021-01-09 05:36:34,94.49172,94.20404,93.69054,10.071228,0.6225445000000001
2021-01-09 05:36:44,94.49172,94.20404,93.69054,10.31043,0.6195545
2021-01-09 05:36:54,93.47786,95.2168,94.70438,10.190828,0.6225445000000001
2021-01-09 05:37:04,94.49172,94.20404,93.69054,9.951626,0.6195545
2021-01-09 05:37:14,94.49172,94.20404,93.69054,10.43003,0.6195545
2021-01-09 05:37:24,94.49172,95.2168,94.70438,10.31043,0.6225445000000001
2021-01-09 05:37:34,94.49172,95.2168,94.70438,10.31043,0.6225445000000001
2021-01-09 05:37:44,94.49172,94.20404,93.69054,10.669234,0.6225445000000001
2021-01-09 05:37:54,94.49172,94.20404,94.70438,10.31043,0.6345045
2021-01-09 05:38:04,94.49172,95.2168,94.70438,10.071228,0.6315145
2021-01-09 05:38:14,94.49172,95.2168,93.69054,10.071228,0.6225445000000001
2021-01-09 05:38:24,94.49172,94.20404,93.69054,9.951626,0.6255345
2021-01-09 05:38:34,94.49172,95.2168,94.70438,10.43003,0.6225445000000001
2021-01-09 05:38:44,94.49172,94.20404,93.69054,10.31043,0.6225445000000001
2021-01-09 05:38:54,94.49172,93.1913,93.69054,9.951626,0.6225445000000001
2021-01-09 05:39:04,94.49172,94.20404,94.70438,10.071228,0.6315145
2021-01-09 05:39:14,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 05:39:24,94.49172,94.20404,94.70438,10.190828,0.6315145
2021-01-09 05:39:34,94.49172,95.2168,94.70438,9.832024,0.6315145
2021-01-09 05:39:44,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 05:39:54,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 05:40:04,94.49172,94.20404,93.69054,10.31043,0.6315145
2021-01-09 05:40:14,93.47786,95.2168,93.69054,10.31043,0.6345045
2021-01-09 05:40:24,94.49172,94.20404,93.69054,10.549632,0.6315145
2021-01-09 05:40:34,94.49172,94.20404,94.70438,10.669234,0.6225445000000001
2021-01-09 05:40:44,94.49172,94.20404,93.69054,10.43003,0.6255345
2021-01-09 05:40:54,94.49172,94.20404,93.69054,10.669234,0.6225445000000001
2021-01-09 05:41:04,93.47786,94.20404,93.69054,10.31043,0.6225445000000001
2021-01-09 05:41:14,93.47786,95.2168,93.69054,10.190828,0.6225445000000001
2021-01-09 05:41:24,95.50556,94.20404,93.69054,9.832024,0.6195545
2021-01-09 05:41:34,94.49172,95.2168,93.69054,10.31043,0.6225445000000001
2021-01-09 05:41:44,94.49172,94.20404,94.70438,10.43003,0.6345045
2021-01-09 05:41:54,93.47786,94.20404,93.69054,10.43003,0.6315145
2021-01-09 05:42:04,94.49172,95.2168,93.69054,10.31043,0.6315145
2021-01-09 05:42:14,94.49172,95.2168,94.70438,9.951626,0.6315145
2021-01-09 05:42:24,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 05:42:34,94.49172,94.20404,93.69054,10.190828,0.6315145
2021-01-09 05:42:44,94.49172,95.2168,94.70438,10.31043,0.6315145
2021-01-09 05:42:54,94.49172,95.2168,94.70438,10.31043,0.6315145
2021-01-09 05:43:04,94.49172,95.2168,93.69054,10.31043,0.6434745
2021-01-09 05:43:14,94.49172,94.20404,93.69054,10.31043,0.6315145
2021-01-09 05:43:24,93.47786,93.1913,94.70438,10.43003,0.6315145
2021-01-09 05:43:34,94.49172,94.20404,93.69054,10.190828,0.6315145
2021-01-09 05:43:44,94.49172,95.2168,93.69054,9.951626,0.6285245
2021-01-09 05:43:54,94.49172,94.20404,93.69054,9.592822,0.6315145
2021-01-09 05:44:04,93.47786,94.20404,93.69054,9.592822,0.6345045
2021-01-09 05:44:14,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 05:44:24,94.49172,94.20404,94.70438,9.832024,0.6404845000000001
2021-01-09 05:44:34,94.49172,94.20404,94.70438,9.35362,0.6404845000000001
2021-01-09 05:44:44,94.49172,95.2168,92.6767,9.832024,0.6404845000000001
2021-01-09 05:44:54,93.47786,94.20404,93.69054,9.951626,0.6315145
2021-01-09 05:45:04,94.49172,94.20404,94.70438,9.35362,0.6315145
2021-01-09 05:45:14,94.49172,94.20404,93.69054,9.35362,0.6315145
2021-01-09 05:45:24,94.49172,95.2168,92.6767,9.951626,0.6345045
2021-01-09 05:45:34,94.49172,95.2168,93.69054,9.832024,0.6315145
2021-01-09 05:45:44,94.49172,94.20404,92.6767,10.071228,0.6374945
2021-01-09 05:45:54,94.49172,94.20404,94.70438,10.071228,0.6434745
2021-01-09 05:46:04,93.47786,94.20404,94.70438,9.712424,0.6315145
2021-01-09 05:46:14,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 05:46:24,94.49172,95.2168,93.69054,10.43003,0.6315145
2021-01-09 05:46:34,94.49172,95.2168,93.69054,10.071228,0.6285245
2021-01-09 05:46:44,94.49172,94.20404,93.69054,9.712424,0.6315145
2021-01-09 05:46:54,94.49172,94.20404,93.69054,10.071228,0.6225445000000001
2021-01-09 05:47:04,93.47786,94.20404,93.69054,9.951626,0.6195545
2021-01-09 05:47:14,93.47786,94.20404,93.69054,9.832024,0.6165645
2021-01-09 05:47:24,93.47786,93.1913,93.69054,9.712424,0.6225445000000001
2021-01-09 05:47:34,94.49172,95.2168,93.69054,9.951626,0.6195545
2021-01-09 05:47:44,93.47786,94.20404,94.70438,9.712424,0.6315145
2021-01-09 05:47:54,94.49172,95.2168,93.69054,9.473222,0.6225445000000001
2021-01-09 05:48:04,94.49172,94.20404,94.70438,9.592822,0.6225445000000001
2021-01-09 05:48:14,94.49172,94.20404,93.69054,9.592822,0.6225445000000001
2021-01-09 05:48:24,94.49172,94.20404,93.69054,9.712424,0.6285245
2021-01-09 05:48:34,94.49172,94.20404,94.70438,9.832024,0.6315145
2021-01-09 05:48:44,95.50556,94.20404,93.69054,9.473222,0.6315145
2021-01-09 05:48:54,93.47786,94.20404,93.69054,9.473222,0.6315145
2021-01-09 05:49:04,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 05:49:14,94.49172,94.20404,93.69054,9.473222,0.6315145
2021-01-09 05:49:24,94.49172,94.20404,93.69054,9.832024,0.6345045
2021-01-09 05:49:34,94.49172,95.2168,93.69054,9.712424,0.6315145
2021-01-09 05:49:44,93.47786,94.20404,94.70438,9.712424,0.6315145
2021-01-09 05:49:54,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 05:50:04,94.49172,94.20404,93.69054,9.592822,0.6315145
2021-01-09 05:50:14,94.49172,94.20404,94.70438,9.712424,0.6315145
2021-01-09 05:50:24,94.49172,94.20404,93.69054,10.071228,0.6345045
2021-01-09 05:50:34,94.49172,94.20404,94.70438,10.43003,0.6315145
2021-01-09 05:50:44,95.50556,94.20404,94.70438,10.071228,0.6225445000000001
2021-01-09 05:50:54,94.49172,95.2168,93.69054,9.832024,0.6225445000000001
2021-01-09 05:51:04,95.50556,94.20404,93.69054,10.071228,0.6225445000000001
2021-01-09 05:51:14,94.49172,95.2168,93.69054,9.712424,0.6225445000000001
2021-01-09 05:51:24,94.49172,94.20404,93.69054,9.712424,0.6345045
2021-01-09 05:51:34,94.49172,94.20404,94.70438,9.832024,0.6315145
2021-01-09 05:51:44,94.49172,94.20404,93.69054,9.592822,0.6315145
2021-01-09 05:51:54,94.49172,95.2168,93.69054,9.473222,0.6345045
2021-01-09 05:52:04,94.49172,94.20404,93.69054,9.473222,0.6345045
2021-01-09 05:52:14,93.47786,95.2168,93.69054,9.592822,0.6315145
2021-01-09 05:52:24,94.49172,95.2168,93.69054,9.832024,0.6315145
2021-01-09 05:52:34,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 05:52:44,94.49172,94.20404,94.70438,9.35362,0.6404845000000001
2021-01-09 05:52:54,93.47786,95.2168,93.69054,9.234017999999999,0.6404845000000001
2021-01-09 05:53:04,94.49172,95.2168,93.69054,8.994816,0.6434745
2021-01-09 05:53:14,94.49172,94.20404,93.69054,9.473222,0.6434745
2021-01-09 05:53:24,94.49172,95.2168,93.69054,9.832024,0.6434745
2021-01-09 05:53:34,94.49172,94.20404,94.70438,9.832024,0.6404845000000001
2021-01-09 05:53:44,95.50556,94.20404,94.70438,9.712424,0.6494545
2021-01-09 05:53:54,94.49172,95.2168,94.70438,9.35362,0.6494545
2021-01-09 05:54:04,94.49172,94.20404,93.69054,9.473222,0.6464645
2021-01-09 05:54:14,94.49172,95.2168,93.69054,9.35362,0.6494545
2021-01-09 05:54:24,93.47786,94.20404,93.69054,9.234017999999999,0.6434745
2021-01-09 05:54:34,94.49172,94.20404,93.69054,9.473222,0.6404845000000001
2021-01-09 05:54:44,94.49172,95.2168,94.70438,9.473222,0.6404845000000001
2021-01-09 05:54:54,94.49172,94.20404,92.6767,9.234017999999999,0.6404845000000001
2021-01-09 05:55:04,93.47786,94.20404,93.69054,9.234017999999999,0.6315145
2021-01-09 05:55:14,94.49172,94.20404,92.6767,9.592822,0.6434745
2021-01-09 05:55:24,93.47786,94.20404,93.69054,9.832024,0.6434745
2021-01-09 05:55:34,94.49172,95.2168,94.70438,9.473222,0.6434745
2021-01-09 05:55:44,94.49172,94.20404,93.69054,9.712424,0.6404845000000001
2021-01-09 05:55:54,94.49172,94.20404,93.69054,9.951626,0.6434745
2021-01-09 05:56:04,93.47786,94.20404,93.69054,10.071228,0.6404845000000001
2021-01-09 05:56:14,94.49172,94.20404,94.70438,10.43003,0.6434745
2021-01-09 05:56:24,94.49172,95.2168,93.69054,10.549632,0.6345045
2021-01-09 05:56:34,93.47786,94.20404,94.70438,10.31043,0.6315145
2021-01-09 05:56:44,94.49172,94.20404,94.70438,10.31043,0.6315145
2021-01-09 05:56:54,93.47786,95.2168,94.70438,9.951626,0.6225445000000001
2021-01-09 05:57:04,94.49172,93.1913,92.6767,9.712424,0.6315145
2021-01-09 05:57:14,94.49172,94.20404,93.69054,9.951626,0.6315145
2021-01-09 05:57:24,94.49172,94.20404,93.69054,10.43003,0.6315145
2021-01-09 05:57:34,95.50556,93.1913,93.69054,10.549632,0.6315145
2021-01-09 05:57:44,94.49172,93.1913,93.69054,10.43003,0.6315145
2021-01-09 05:57:54,94.49172,94.20404,93.69054,10.31043,0.6345045
2021-01-09 05:58:04,94.49172,94.20404,93.69054,9.951626,0.6315145
2021-01-09 05:58:14,94.49172,94.20404,93.69054,9.951626,0.6345045
2021-01-09 05:58:24,95.50556,94.20404,92.6767,10.31043,0.6315145
2021-01-09 05:58:34,95.50556,94.20404,93.69054,10.071228,0.6315145
2021-01-09 05:58:44,94.49172,94.20404,94.70438,9.712424,0.6315145
2021-01-09 05:58:54,94.49172,94.20404,93.69054,9.951626,0.6225445000000001
2021-01-09 05:59:04,94.49172,94.20404,94.70438,10.190828,0.6225445000000001
2021-01-09 05:59:14,94.49172,94.20404,94.70438,10.190828,0.6315145
2021-01-09 05:59:24,93.47786,94.20404,93.69054,10.190828,0.6315145
2021-01-09 05:59:34,94.49172,94.20404,94.70438,9.832024,0.6225445000000001
2021-01-09 05:59:44,94.49172,94.20404,93.69054,9.592822,0.6225445000000001
2021-01-09 05:59:54,93.47786,94.20404,93.69054,10.190828,0.6374945
2021-01-09 06:00:04,93.47786,94.20404,94.70438,10.071228,0.6315145
2021-01-09 06:00:14,94.49172,93.1913,93.69054,10.190828,0.6315145
2021-01-09 06:00:24,93.47786,94.20404,94.70438,9.951626,0.6404845000000001
2021-01-09 06:00:34,94.49172,94.20404,93.69054,9.832024,0.6434745
2021-01-09 06:00:44,95.50556,94.20404,94.70438,9.712424,0.6404845000000001
2021-01-09 06:00:54,94.49172,95.2168,94.70438,9.951626,0.6434745
2021-01-09 06:01:04,94.49172,94.20404,93.69054,9.712424,0.6434745
2021-01-09 06:01:14,93.47786,95.2168,93.69054,9.712424,0.6404845000000001
2021-01-09 06:01:24,94.49172,94.20404,93.69054,9.951626,0.6404845000000001
2021-01-09 06:01:34,93.47786,94.20404,93.69054,9.951626,0.6404845000000001
2021-01-09 06:01:44,94.49172,94.20404,94.70438,10.190828,0.6404845000000001
2021-01-09 06:01:54,94.49172,94.20404,93.69054,10.31043,0.6374945
2021-01-09 06:02:04,94.49172,95.2168,93.69054,10.31043,0.6434745
2021-01-09 06:02:14,95.50556,94.20404,93.69054,10.071228,0.6524445
2021-01-09 06:02:24,93.47786,95.2168,93.69054,9.473222,0.6404845000000001
2021-01-09 06:02:34,94.49172,94.20404,93.69054,9.712424,0.6434745
2021-01-09 06:02:44,93.47786,95.2168,93.69054,9.951626,0.6434745
2021-01-09 06:02:54,93.47786,94.20404,94.70438,9.832024,0.6404845000000001
2021-01-09 06:03:04,94.49172,95.2168,93.69054,9.951626,0.6404845000000001
2021-01-09 06:03:14,93.47786,95.2168,93.69054,9.832024,0.6404845000000001
2021-01-09 06:03:24,94.49172,95.2168,93.69054,9.951626,0.6434745
2021-01-09 06:03:34,93.47786,93.1913,93.69054,9.951626,0.6434745
2021-01-09 06:03:44,94.49172,94.20404,94.70438,10.43003,0.6345045
2021-01-09 06:03:54,94.49172,94.20404,94.70438,10.549632,0.6315145
2021-01-09 06:04:04,94.49172,94.20404,93.69054,10.190828,0.6345045
2021-01-09 06:04:14,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 06:04:24,94.49172,94.20404,94.70438,10.190828,0.6255345
2021-01-09 06:04:34,94.49172,94.20404,93.69054,10.31043,0.6225445000000001
2021-01-09 06:04:44,94.49172,94.20404,93.69054,9.951626,0.6225445000000001
2021-01-09 06:04:54,94.49172,94.20404,94.70438,9.712424,0.6225445000000001
2021-01-09 06:05:04,93.47786,94.20404,93.69054,9.712424,0.6255345
2021-01-09 06:05:14,94.49172,94.20404,93.69054,9.951626,0.6225445000000001
2021-01-09 06:05:24,94.49172,93.1913,93.69054,9.832024,0.6315145
2021-01-09 06:05:34,93.47786,95.2168,93.69054,9.832024,0.6345045
2021-01-09 06:05:44,94.49172,95.2168,93.69054,10.190828,0.6315145
2021-01-09 06:05:54,94.49172,94.20404,93.69054,10.190828,0.6315145
2021-01-09 06:06:04,94.49172,94.20404,94.70438,9.114418,0.6345045
2021-01-09 06:06:14,94.49172,94.20404,94.70438,9.234017999999999,0.6345045
2021-01-09 06:06:24,94.49172,94.20404,93.69054,8.994816,0.6345045
2021-01-09 06:06:34,94.49172,94.20404,93.69054,9.473222,0.6404845000000001
2021-01-09 06:06:44,94.49172,94.20404,93.69054,9.473222,0.6404845000000001
2021-01-09 06:06:54,94.49172,94.20404,93.69054,8.994816,0.6404845000000001
2021-01-09 06:07:04,93.47786,95.2168,93.69054,9.473222,0.6434745
2021-01-09 06:07:14,94.49172,94.20404,93.69054,9.592822,0.6524445
2021-01-09 06:07:24,93.47786,93.1913,93.69054,8.994816,0.6404845000000001
2021-01-09 06:07:34,94.49172,94.20404,93.69054,9.234017999999999,0.6434745
2021-01-09 06:07:44,94.49172,94.20404,93.69054,9.712424,0.6404845000000001
2021-01-09 06:07:54,94.49172,95.2168,93.69054,9.832024,0.6434745
2021-01-09 06:08:04,94.49172,94.20404,93.69054,9.712424,0.6404845000000001
2021-01-09 06:08:14,94.49172,95.2168,93.69054,9.592822,0.6404845000000001
2021-01-09 06:08:24,94.49172,94.20404,92.6767,9.951626,0.6404845000000001
2021-01-09 06:08:34,94.49172,94.20404,94.70438,10.071228,0.6434745
2021-01-09 06:08:44,93.47786,94.20404,94.70438,10.190828,0.6345045
2021-01-09 06:08:54,94.49172,95.2168,93.69054,10.190828,0.6315145
2021-01-09 06:09:04,94.49172,94.20404,94.70438,10.071228,0.6434745
2021-01-09 06:09:14,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 06:09:24,94.49172,94.20404,93.69054,10.071228,0.6345045
2021-01-09 06:09:34,94.49172,94.20404,93.69054,10.071228,0.6315145
2021-01-09 06:09:44,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 06:09:54,94.49172,94.20404,94.70438,9.951626,0.6315145
2021-01-09 06:10:04,94.49172,95.2168,93.69054,9.592822,0.6315145
2021-01-09 06:10:14,94.49172,94.20404,93.69054,9.712424,0.6315145
2021-01-09 06:10:24,95.50556,94.20404,92.6767,9.832024,0.6315145
2021-01-09 06:10:34,94.49172,94.20404,93.69054,9.832024,0.6345045
2021-01-09 06:10:44,94.49172,94.20404,93.69054,9.473222,0.6404845000000001
2021-01-09 06:10:54,94.49172,94.20404,93.69054,9.712424,0.6554345
2021-01-09 06:11:04,93.47786,94.20404,94.70438,9.35362,0.6524445
2021-01-09 06:11:14,94.49172,94.20404,93.69054,9.234017999999999,0.6614150000000001
2021-01-09 06:11:24,94.49172,94.20404,93.69054,9.35362,0.664405
2021-01-09 06:11:34,94.49172,94.20404,93.69054,9.35362,0.6614150000000001
2021-01-09 06:11:44,94.49172,94.20404,93.69054,9.473222,0.6584245
2021-01-09 06:11:54,94.49172,93.1913,94.70438,9.473222,0.6614150000000001
2021-01-09 06:12:04,94.49172,94.20404,93.69054,9.951626,0.6494545
2021-01-09 06:12:14,94.49172,94.20404,94.70438,9.114418,0.6524445
2021-01-09 06:12:24,94.49172,95.2168,94.70438,9.473222,0.6494545
2021-01-09 06:12:34,93.47786,94.20404,93.69054,9.473222,0.6494545
2021-01-09 06:12:44,93.47786,95.2168,93.69054,8.994816,0.6494545
2021-01-09 06:12:54,94.49172,95.2168,93.69054,9.35362,0.6524445
2021-01-09 06:13:04,94.49172,94.20404,93.69054,9.114418,0.6524445
2021-01-09 06:13:14,93.47786,94.20404,93.69054,9.473222,0.6494545
2021-01-09 06:13:24,94.49172,94.20404,93.69054,9.832024,0.6494545
2021-01-09 06:13:34,94.49172,95.2168,94.70438,9.473222,0.6524445
2021-01-09 06:13:44,94.49172,95.2168,94.70438,9.951626,0.6554345
2021-01-09 06:13:54,94.49172,93.1913,93.69054,10.071228,0.6494545
2021-01-09 06:14:04,93.47786,95.2168,93.69054,9.832024,0.6524445
2021-01-09 06:14:14,93.47786,94.20404,94.70438,9.951626,0.6434745
2021-01-09 06:14:24,94.49172,94.20404,93.69054,10.071228,0.6524445
2021-01-09 06:14:34,94.49172,94.20404,93.69054,10.071228,0.6404845000000001
2021-01-09 06:14:44,94.49172,94.20404,93.69054,9.951626,0.6434745
2021-01-09 06:14:54,94.49172,94.20404,94.70438,10.071228,0.6434745
2021-01-09 06:15:04,93.47786,94.20404,93.69054,9.951626,0.6404845000000001
2021-01-09 06:15:14,93.47786,94.20404,93.69054,9.832024,0.6404845000000001
2021-01-09 06:15:24,95.50556,94.20404,93.69054,9.712424,0.6434745
2021-01-09 06:15:34,93.47786,94.20404,93.69054,9.592822,0.6434745
2021-01-09 06:15:44,94.49172,94.20404,94.70438,9.832024,0.6404845000000001
2021-01-09 06:15:54,94.49172,95.2168,94.70438,9.832024,0.6494545
2021-01-09 06:16:04,94.49172,94.20404,93.69054,9.951626,0.6524445
2021-01-09 06:16:14,94.49172,94.20404,93.69054,9.712424,0.6524445
2021-01-09 06:16:24,94.49172,94.20404,94.70438,10.071228,0.6494545
2021-01-09 06:16:34,94.49172,94.20404,93.69054,10.190828,0.6404845000000001
2021-01-09 06:16:44,94.49172,95.2168,94.70438,10.071228,0.6404845000000001
2021-01-09 06:16:54,94.49172,94.20404,92.6767,10.669234,0.6434745
2021-01-09 06:17:04,93.47786,95.2168,93.69054,10.669234,0.6404845000000001
2021-01-09 06:17:14,93.47786,94.20404,93.69054,10.31043,0.6345045
2021-01-09 06:17:24,95.50556,94.20404,93.69054,9.592822,0.6315145
2021-01-09 06:17:34,94.49172,94.20404,94.70438,9.473222,0.6315145
2021-01-09 06:17:44,94.49172,94.20404,93.69054,9.951626,0.6315145
2021-01-09 06:17:54,94.49172,95.2168,93.69054,9.712424,0.6315145
2021-01-09 06:18:04,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 06:18:14,94.49172,95.2168,93.69054,10.071228,0.6315145
2021-01-09 06:18:24,94.49172,95.2168,94.70438,9.712424,0.6345045
2021-01-09 06:18:34,94.49172,95.2168,93.69054,9.712424,0.6315145
2021-01-09 06:18:44,94.49172,94.20404,94.70438,9.832024,0.6404845000000001
2021-01-09 06:18:54,94.49172,95.2168,92.6767,9.35362,0.6434745
2021-01-09 06:19:04,93.47786,94.20404,93.69054,9.35362,0.6434745
2021-01-09 06:19:14,94.49172,93.1913,93.69054,9.234017999999999,0.6404845000000001
2021-01-09 06:19:24,94.49172,94.20404,94.70438,9.712424,0.6434745
2021-01-09 06:19:34,94.49172,94.20404,93.69054,9.832024,0.6285245
2021-01-09 06:19:44,94.49172,95.2168,93.69054,9.592822,0.6315145
2021-01-09 06:19:54,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 06:20:04,93.47786,95.2168,94.70438,9.473222,0.6315145
2021-01-09 06:20:14,94.49172,94.20404,93.69054,9.473222,0.6345045
2021-01-09 06:20:24,94.49172,94.20404,93.69054,9.832024,0.6315145
2021-01-09 06:20:34,94.49172,93.1913,93.69054,10.071228,0.6404845000000001
2021-01-09 06:20:44,94.49172,94.20404,94.70438,9.951626,0.6434745
2021-01-09 06:20:54,94.49172,94.20404,94.70438,9.712424,0.6404845000000001
2021-01-09 06:21:04,94.49172,94.20404,94.70438,10.071228,0.6434745
2021-01-09 06:21:14,94.49172,94.20404,93.69054,10.31043,0.6434745
2021-01-09 06:21:24,94.49172,95.2168,93.69054,10.31043,0.6404845000000001
2021-01-09 06:21:34,94.49172,94.20404,93.69054,9.951626,0.6345045
2021-01-09 06:21:44,94.49172,94.20404,93.69054,9.712424,0.6315145
2021-01-09 06:21:54,95.50556,94.20404,93.69054,10.31043,0.6315145
2021-01-09 06:22:04,94.49172,95.2168,94.70438,10.549632,0.6345045
2021-01-09 06:22:14,94.49172,94.20404,94.70438,9.832024,0.6315145
2021-01-09 06:22:24,94.49172,95.2168,93.69054,9.712424,0.6404845000000001
2021-01-09 06:22:34,93.47786,94.20404,93.69054,9.35362,0.6345045
2021-01-09 06:22:44,93.47786,95.2168,93.69054,9.35362,0.6345045
2021-01-09 06:22:54,94.49172,94.20404,94.70438,9.473222,0.6315145
2021-01-09 06:23:04,94.49172,95.2168,94.70438,9.473222,0.6404845000000001
2021-01-09 06:23:14,93.47786,94.20404,95.71822,9.473222,0.6404845000000001
2021-01-09 06:23:24,94.49172,94.20404,93.69054,9.234017999999999,0.6404845000000001
2021-01-09 06:23:34,94.49172,95.2168,93.69054,9.592822,0.6434745
2021-01-09 06:23:44,94.49172,94.20404,93.69054,9.712424,0.6404845000000001
2021-01-09 06:23:54,94.49172,95.2168,93.69054,10.071228,0.6434745
2021-01-09 06:24:04,94.49172,94.20404,93.69054,9.951626,0.6374945
